1783803842,57650,33,0,0,0,0,0.50
1783803843,57563,29,0,0,0,0,0.00
1783803844,55345,37,0,1,0,0,0.00
1783803845,58793,58,0,0,0,0,0.25
1783803846,55276,41,0,0,0,0,0.00
1783803847,60258,50,0,0,0,0,0.00
1783803848,56536,61,0,0,0,0,0.25
1783803849,56479,53,0,0,0,0,0.00
1783803850,58161,45,0,0,0,0,0.50
1783803851,56231,71,0,1,0,0,0.00
1783803852,56374,59,1,0,0,0,0.00
1783803853,56609,50,0,0,0,0,0.00
1783803854,58120,41,0,0,0,0,0.25
1783803855,59260,41,0,0,0,0,0.50
1783803856,57510,46,2,1,0,0,0.00
1783803857,56332,39,0,0,0,0,0.00
1783803858,55968,53,0,0,0,0,0.25
1783803859,61048,55,0,0,0,0,0.25
1783803860,58830,42,0,0,0,0,0.00
1783803861,55685,48,0,0,0,0,0.00
1783803862,55984,48,0,0,0,0,0.25
1783803863,55707,35,1,1,0,0,0.00
1783803864,56855,49,1,1,0,0,0.25
1783803865,58521,38,0,0,0,0,0.50
1783803866,57111,43,1,1,0,0,0.00
1783803867,56015,45,0,0,0,0,0.00
1783803868,55862,38,1,2,0,0,0.00
1783803869,60153,33,0,0,0,0,0.00
1783803870,59331,37,0,0,0,0,0.25
1783803871,55897,42,0,0,0,0,0.00
1783803872,54962,42,0,0,0,0,0.25
1783803873,56767,48,0,0,0,0,0.25
1783803874,58108,47,0,0,0,0,0.00
1783803875,58632,47,1,1,0,0,0.25
1783803876,56989,46,0,0,0,0,0.00
1783803877,55938,47,1,1,0,0,0.25
1783803878,57070,43,0,0,0,0,0.00
1783803879,57665,42,0,0,0,0,0.25
1783803880,59314,45,0,0,0,0,0.00
1783803881,58647,28,0,1,0,0,0.00
1783803882,56275,56,0,0,0,0,0.00
1783803883,56661,34,1,1,0,0,0.00
1783803884,58121,27,0,0,0,0,0.25
1783803885,58894,48,0,0,0,0,0.50
1783803886,56944,40,1,1,0,0,0.50
1783803887,56400,52,0,0,0,0,0.00
1783803888,57263,44,1,2,0,0,0.00
1783803889,57068,42,1,0,0,0,0.00
1783803890,58781,41,0,0,0,0,0.00
1783803891,55455,52,1,1,0,0,0.25
1783803892,55313,41,0,0,0,0,0.25
1783803893,55263,43,1,1,0,0,0.00
1783803894,57397,38,0,0,0,0,0.00
1783803895,59289,44,0,0,0,0,0.25
1783803896,57273,43,1,1,0,0,0.00
1783803897,56348,37,0,0,0,0,0.25
1783803898,56829,42,0,0,0,0,0.25
1783803899,61125,38,0,0,0,0,0.25
1783803900,62512,39,0,0,0,0,0.25
1783803901,58342,49,1,1,0,0,0.00
1783803902,57319,40,0,0,0,0,0.00
1783803903,57684,22,0,0,0,0,0.25
1783803904,57400,36,1,1,0,0,0.25
1783803905,58893,51,0,1,0,0,0.00
1783803906,58570,50,0,0,0,0,0.00
1783803907,56154,57,0,0,0,0,0.00
1783803908,57180,53,0,0,0,0,0.00
1783803909,57650,57,1,1,0,0,0.25
1783803910,55749,53,0,0,0,0,0.00
1783803911,58921,46,0,0,0,0,0.25
1783803912,61314,42,0,0,0,0,0.25
1783803913,55576,59,0,0,0,0,0.00
1783803914,56375,62,1,1,0,0,0.00
1783803915,56950,47,0,0,0,0,0.25
1783803916,61098,46,0,0,0,0,0.25
1783803917,54579,31,0,0,0,0,0.00
1783803918,56003,59,1,1,0,0,0.00
1783803919,57778,52,0,0,0,0,0.00
1783803920,57477,38,0,0,0,0,0.00
1783803921,57880,38,1,1,0,0,0.25
1783803922,55226,34,0,0,0,0,0.00
1783803923,55459,47,0,0,0,0,0.00
1783803924,57470,49,0,0,0,0,0.00
1783803925,54942,46,1,1,0,0,0.00
1783803926,57747,46,0,0,0,0,0.50
1783803927,55477,33,0,0,0,0,0.25
1783803928,53539,39,0,0,0,0,0.00
1783803929,56619,39,0,0,0,0,0.25
1783803930,54809,46,0,1,0,0,0.00
1783803931,57757,47,0,0,0,0,0.25
1783803932,54593,41,0,0,0,0,0.25
1783803933,55539,44,0,0,0,0,0.00
1783803934,57484,32,1,1,0,0,0.00
1783803935,54910,43,0,0,0,0,0.25
1783803936,56853,48,1,0,0,0,0.00
1783803937,62258,32,0,0,0,0,0.00
1783803938,57162,40,0,0,0,0,0.00
1783803939,56991,43,1,1,0,0,0.25
1783803940,56208,32,0,0,0,0,0.25
1783803941,58147,43,0,0,0,0,0.50
1783803942,56084,37,0,0,0,0,0.25
1783803943,56465,54,0,0,0,0,0.25
1783803944,75752,47,0,0,0,0,0.00
1783803945,57113,31,2,2,0,0,0.50
1783803946,57805,39,0,0,0,0,0.25
1783803947,55034,55,1,1,0,0,0.00
1783803948,56151,44,0,0,0,0,0.25
1783803949,54878,27,0,0,0,0,0.50
1783803950,55623,45,0,0,0,0,0.00
1783803951,56737,43,2,2,0,0,0.75
1783803952,56498,43,0,0,0,0,0.25
1783803953,55240,48,0,0,0,0,0.00
1783803954,53684,39,0,0,0,0,0.00
1783803955,56109,31,1,2,0,0,0.00
1783803956,59163,47,0,0,0,0,0.50
1783803957,56938,35,2,3,0,0,0.00
1783803958,55545,34,0,1,0,0,0.50
1783803959,55948,50,0,0,0,0,0.25
1783803960,55035,50,0,0,0,0,0.00
1783803961,55862,55,0,0,0,0,0.25
1783803962,55558,37,0,1,0,0,0.25
1783803963,55161,28,0,0,0,0,0.00
1783803964,54226,30,0,0,0,0,0.50
1783803965,54567,40,0,0,0,0,0.50
1783803966,55556,47,0,0,0,0,0.75
1783803967,54822,66,0,1,0,0,0.50
1783803968,54142,61,0,0,0,0,0.50
1783803969,53906,53,0,0,0,0,0.00
1783803970,55132,50,0,0,0,0,0.50
1783803971,56006,41,0,1,0,0,0.25
1783803972,55600,36,0,0,0,0,0.00
1783803973,54731,47,0,0,0,0,0.25
1783803974,55583,34,0,0,0,0,0.00
1783803975,55971,41,0,0,0,0,0.00
1783803976,56784,36,1,1,0,0,0.50
1783803977,54356,43,0,0,0,0,0.00
1783803978,55463,44,0,0,0,0,0.25
1783803979,55848,34,0,0,0,0,0.25
1783803980,55546,45,0,0,0,0,0.25
1783803981,59077,38,1,1,0,0,0.00
1783803982,57274,43,0,0,0,0,0.00
1783803983,55618,53,0,0,0,0,0.00
1783803984,56683,39,1,1,0,0,0.25
1783803985,57210,44,0,0,0,0,0.00
1783803986,57459,40,0,0,0,0,0.00
1783803987,55707,35,0,0,0,0,0.25
1783803988,54768,52,1,1,0,0,0.25
1783803989,54403,45,0,1,0,0,0.00
1783803990,55982,36,1,1,0,0,0.25
1783803991,55893,44,2,2,0,0,0.25
1783803992,55229,43,0,0,0,0,0.00
1783803993,55619,61,0,0,0,0,0.00
1783803994,54472,46,0,0,0,0,0.25
1783803995,55361,35,0,0,0,0,0.00
1783803996,56749,61,0,0,0,0,0.50
1783803997,75062,36,0,1,0,0,0.25
1783803998,55078,38,0,0,0,0,0.25
1783803999,55019,44,1,1,0,0,0.00
1783804000,53349,40,0,0,0,0,0.00
1783804001,56417,35,0,0,0,0,0.25
1783804002,54782,45,0,0,0,0,0.00
1783804003,55590,41,0,0,0,0,0.00
1783804004,55138,37,0,0,0,0,0.00
1783804005,54796,29,0,0,0,0,0.00
1783804006,55787,66,0,0,0,0,0.50
1783804007,55999,26,0,0,0,0,0.00
1783804008,56191,38,1,1,0,0,0.25
1783804009,54920,39,0,0,0,0,0.25
1783804010,55241,40,3,2,0,0,0.00
1783804011,83931,27,0,0,0,0,0.25
1783804012,55064,31,0,0,0,0,0.25
1783804013,54697,60,0,0,0,0,0.00
1783804014,54552,48,0,0,0,0,0.00
1783804015,55016,29,2,2,0,0,0.25
1783804016,57165,34,0,0,0,0,0.00
1783804017,55887,30,0,0,0,0,0.00
1783804018,54645,48,0,0,0,0,0.00
1783804019,55236,38,0,0,0,0,0.25
1783804020,56363,55,1,1,0,0,0.00
1783804021,56045,67,1,1,0,0,0.00
1783804022,54837,38,0,0,0,0,0.25
1783804023,55369,8,0,0,0,0,0.00
1783804024,55178,63,1,1,0,0,0.25
1783804025,72023,81,0,0,0,0,0.00
1783804026,55553,70,0,0,0,0,0.50
1783804027,55119,77,0,0,0,0,0.00
1783804028,55961,60,0,0,0,0,0.00
1783804029,54137,73,0,0,0,0,0.00
1783804030,53978,64,1,1,0,0,0.00
1783804031,57374,60,0,0,0,0,0.00
1783804032,56657,62,0,0,0,0,0.00
1783804033,54348,66,0,0,0,0,0.25
1783804034,56130,50,0,0,0,0,0.50
1783804035,55467,67,1,1,0,0,0.50
1783804036,53637,51,1,1,0,0,0.00
1783804037,56176,62,0,0,0,0,0.25
1783804038,55548,62,2,2,0,0,0.00
1783804039,55956,61,0,0,0,0,0.25
1783804040,55919,57,0,0,0,0,0.00
1783804041,54251,69,0,0,0,0,0.00
1783804042,56045,60,0,0,0,0,0.00
1783804043,54765,54,1,1,0,0,0.00
1783804044,54650,72,0,0,0,0,0.25
1783804045,55109,68,1,1,0,0,0.25
1783804046,55549,49,0,0,0,0,0.00
1783804047,56561,61,1,2,0,0,0.00
1783804048,54740,61,0,0,0,0,0.00
1783804049,54807,50,1,1,0,0,0.00
1783804050,54224,60,1,1,0,0,0.00
1783804051,54586,67,0,0,0,0,0.00
1783804052,56576,54,0,0,0,0,0.25
1783804053,54844,57,0,0,0,0,0.00
1783804054,54888,59,1,1,0,0,0.00
1783804055,54395,57,0,0,0,0,0.25
1783804056,54511,71,0,0,0,0,0.00
1783804057,56498,58,0,0,0,0,0.00
1783804058,55743,64,0,0,0,0,0.00
1783804059,54394,68,0,0,0,0,0.00
1783804060,54231,60,1,1,0,0,0.00
1783804061,72881,53,0,0,0,0,0.00
1783804062,57345,59,0,0,0,0,0.50
1783804063,55697,46,0,0,0,0,0.25
1783804064,54400,52,0,0,0,0,0.25
1783804065,54640,58,0,0,0,0,0.25
1783804066,54749,47,0,0,0,0,0.00
1783804067,57210,53,0,0,0,0,0.25
1783804068,56651,53,2,1,0,0,0.50
1783804069,54795,56,1,1,0,0,0.00
1783804070,54882,63,0,0,0,0,0.00
1783804071,55858,52,0,0,0,0,0.25
1783804072,56685,56,0,0,0,0,0.00
1783804073,54974,50,0,0,0,0,0.25
1783804074,57800,35,0,0,0,0,0.25
1783804075,54643,82,0,0,0,0,0.25
1783804076,55115,67,0,0,0,0,0.00
1783804077,54957,49,1,1,0,0,0.00
1783804078,53983,52,0,0,0,0,0.25
1783804079,55898,43,1,1,0,0,0.50
1783804080,55052,37,0,0,0,0,0.00
1783804081,54983,70,0,0,0,0,0.50
1783804082,56285,60,0,0,0,0,1.24
1783804083,54326,21,0,0,0,0,0.25
1783804084,54533,50,0,0,0,0,0.50
1783804085,55128,65,0,0,0,0,0.25
1783804086,54833,62,0,0,0,0,0.50
1783804087,56057,57,0,0,0,0,0.50
1783804088,61372,71,1,1,0,0,0.99
1783804089,54983,68,0,0,0,0,0.00
1783804090,55315,85,0,0,0,0,1.00
1783804091,54443,59,0,0,0,0,0.00
1783804092,55681,61,0,0,0,0,0.99
1783804093,55159,61,0,0,0,0,0.25
1783804094,54600,47,1,1,0,0,0.50
1783804095,54243,50,0,0,0,0,0.75
1783804096,54608,41,2,1,0,0,0.50
1783804097,56880,66,0,0,0,0,0.50
1783804098,55281,52,0,0,0,0,0.75
1783804099,55496,52,0,0,0,0,0.99
1783804100,55154,47,0,1,0,0,0.25
1783804101,54627,46,0,0,0,0,0.25
1783804102,56413,38,0,0,0,0,0.75
1783804103,53977,30,0,0,0,0,0.25
1783804104,55411,33,0,0,0,0,0.50
1783804105,55473,33,0,0,0,0,0.50
1783804106,55683,51,0,0,0,0,0.50
1783804107,56448,40,1,1,0,0,0.25
1783804108,55082,34,0,0,0,0,0.25
1783804109,55438,33,0,0,0,0,0.25
1783804110,54497,50,0,0,0,0,0.00
1783804111,55296,30,1,2,0,0,0.00
1783804112,55853,47,0,0,0,0,0.00
1783804113,54188,48,0,0,0,0,0.25
1783804114,55170,31,1,1,0,0,0.00
1783804115,54614,40,1,1,0,0,0.00
1783804116,53762,40,1,1,0,0,0.25
1783804117,56853,39,0,0,0,0,0.50
1783804118,56184,30,0,0,0,0,0.00
1783804119,60477,48,2,3,0,0,0.00
1783804120,54474,41,1,1,0,0,0.00
1783804121,54840,50,0,0,0,0,0.00
1783804122,56520,42,0,1,0,0,0.50
1783804123,55682,53,0,0,0,0,0.25
1783804124,56138,52,0,0,0,0,0.00
1783804125,58817,51,0,0,0,0,0.25
1783804126,56198,51,0,0,0,0,0.00
1783804127,56190,49,1,1,0,0,0.50
1783804128,53959,38,0,1,0,0,0.00
1783804129,54430,32,0,0,0,0,0.00
1783804130,54383,43,1,1,0,0,0.25
1783804131,54391,39,0,0,0,0,0.25
1783804132,76009,34,1,1,0,0,0.00
1783804133,54645,36,0,0,0,0,0.25
1783804134,58354,43,0,0,0,0,0.00
1783804135,55211,40,0,0,0,0,0.50
1783804136,56549,35,0,0,0,0,0.00
1783804137,57626,38,0,0,0,0,0.25
1783804138,54852,40,0,0,0,0,0.00
1783804139,54484,37,1,1,0,0,0.00
1783804140,55171,33,0,0,0,0,0.00
1783804141,55542,51,0,0,0,0,0.25
1783804142,56931,49,1,2,0,0,0.25
1783804143,55301,26,1,1,0,0,0.00
1783804144,54893,48,0,0,0,0,0.00
1783804145,54725,37,0,0,0,0,0.00
1783804146,55445,54,0,1,0,0,0.00
1783804147,57498,53,1,1,0,0,0.25
1783804148,54550,65,0,0,0,0,0.00
1783804149,54157,58,0,0,0,0,0.00
1783804150,54652,41,0,0,0,0,0.25
1783804151,54517,42,0,0,0,0,0.00
1783804152,56085,54,1,1,0,0,0.25
1783804153,55486,37,0,0,0,0,0.25
1783804154,55182,36,0,0,0,0,0.25
1783804155,54748,36,0,0,0,0,0.25
1783804156,54221,62,0,0,0,0,0.25
1783804157,57434,65,0,0,0,0,0.25
1783804158,56813,53,1,1,0,0,0.25
1783804159,53802,44,0,0,0,0,0.00
1783804160,59810,43,1,1,0,0,0.00
1783804161,54576,47,0,0,0,0,0.00
1783804162,54767,53,0,0,0,0,0.00
1783804163,58532,51,0,0,0,0,0.50
1783804164,56055,60,1,1,0,0,0.25
1783804165,55800,46,1,1,0,0,0.25
1783804166,54730,55,1,1,0,0,0.00
1783804167,54715,44,0,0,0,0,0.00
1783804168,55902,44,0,1,0,0,0.25
1783804169,54848,31,0,0,0,0,0.25
1783804170,54942,49,0,0,0,0,0.00
1783804171,55258,41,0,0,0,0,0.25
1783804172,54424,48,0,0,0,0,0.00
1783804173,57016,51,0,0,0,0,0.50
1783804174,55663,33,0,0,0,0,0.00
1783804175,54587,50,0,0,0,0,0.25
1783804176,54714,59,1,1,0,0,0.00
1783804177,56859,36,1,1,0,0,0.00
1783804178,57837,39,0,1,0,0,0.50
1783804179,59573,46,0,0,0,0,0.00
1783804180,54957,39,0,0,0,0,0.00
1783804181,73970,51,0,0,0,0,0.00
1783804182,54520,55,0,0,0,0,0.25
1783804183,57032,41,0,0,0,0,0.50
1783804184,55228,38,1,1,0,0,0.25
1783804185,55331,37,0,0,0,0,0.00
1783804186,55637,34,0,0,0,0,0.25
1783804187,54813,36,0,0,0,0,0.25
1783804188,56822,47,1,1,0,0,0.00
1783804189,54775,40,0,0,0,0,0.25
1783804190,55468,37,0,0,0,0,0.25
1783804191,54475,41,1,1,0,0,0.25
1783804192,53704,34,0,0,0,0,0.00
1783804193,57357,35,0,0,0,0,0.25
1783804194,54529,54,0,0,0,0,0.74
1783804195,73386,42,0,0,0,0,0.25
1783804196,55223,36,1,1,0,0,0.00
1783804197,54745,32,0,0,0,0,0.50
1783804198,59915,36,1,1,0,0,0.25
1783804199,55565,42,0,0,0,0,0.25
1783804200,55012,39,0,0,0,0,0.00
1783804201,54772,47,0,0,0,0,0.25
1783804202,59087,39,0,0,0,0,0.00
1783804203,56699,26,0,0,0,0,0.25
1783804204,54717,46,1,1,0,0,0.25
1783804205,55104,58,0,0,0,0,0.00
1783804206,54603,39,0,0,0,0,0.00
1783804207,59045,51,0,0,0,0,0.00
